event_id,customer_id,event_type,event_timestamp
22802,7765,view,2026-04-14 11:26:51
22803,505,add_to_cart,2026-04-14 11:32:07
22804,1156,add_to_cart,2026-04-14 11:27:51
22805,1620,view,2026-04-14 11:29:04
22806,8053,view,2026-04-14 11:29:18
22807,6644,click,2026-04-14 11:30:34
22808,2958,purchase,2026-04-14 11:30:20
22809,7393,add_to_cart,2026-04-14 11:27:12
22810,8989,view,2026-04-14 11:30:08
22811,1721,view,2026-04-14 11:31:07
22812,6262,purchase,2026-04-14 11:28:30
22813,4303,click,2026-04-14 11:27:37
22814,9082,click,2026-04-14 11:29:05
22815,2387,add_to_cart,2026-04-14 11:32:21
22816,818,click,2026-04-14 11:27:10
22817,8544,view,2026-04-14 11:27:22
22818,6261,purchase,2026-04-14 11:27:04
22819,6389,add_to_cart,2026-04-14 11:32:35
22820,6585,click,2026-04-14 11:26:55
22821,2020,click,2026-04-14 11:28:23
22822,6611,click,2026-04-14 11:27:20
22823,6266,add_to_cart,2026-04-14 11:26:42
22824,7378,purchase,2026-04-14 11:30:29
22825,3451,add_to_cart,2026-04-14 11:32:21
22826,296,click,2026-04-14 11:30:41
22827,4161,purchase,2026-04-14 11:30:25
22828,8493,view,2026-04-14 11:27:07
22829,4734,add_to_cart,2026-04-14 11:32:41
22830,5240,view,2026-04-14 11:30:59
22831,4636,click,2026-04-14 11:31:34
22832,1561,add_to_cart,2026-04-14 11:27:13
22833,4156,click,2026-04-14 11:30:19
22834,6824,add_to_cart,2026-04-14 11:27:14
22835,3207,click,2026-04-14 11:27:14
22836,2273,click,2026-04-14 11:29:25
22837,5160,purchase,2026-04-14 11:31:38
22838,8699,click,2026-04-14 11:27:43
22839,2492,add_to_cart,2026-04-14 11:28:45
22840,3481,view,2026-04-14 11:26:45
22841,7692,purchase,2026-04-14 11:31:24
22842,9370,view,2026-04-14 11:29:41
22843,2995,view,2026-04-14 11:30:45
22844,980,purchase,2026-04-14 11:27:04
22845,8299,purchase,2026-04-14 11:26:41
22846,4055,click,2026-04-14 11:27:00
22847,9706,purchase,2026-04-14 11:29:35
22848,475,view,2026-04-14 11:29:48
22849,7736,view,2026-04-14 11:30:45
22850,1760,click,2026-04-14 11:28:03
22851,7124,add_to_cart,2026-04-14 11:29:40
22852,4590,add_to_cart,2026-04-14 11:28:03
22853,7050,click,2026-04-14 11:30:39
22854,5534,click,2026-04-14 11:29:00
22855,4139,view,2026-04-14 11:32:22
22856,2634,click,2026-04-14 11:28:07
22857,1899,add_to_cart,2026-04-14 11:29:10
22858,2111,view,2026-04-14 11:30:15
22859,8462,add_to_cart,2026-04-14 11:29:18
22860,6867,add_to_cart,2026-04-14 11:30:35
22861,7969,purchase,2026-04-14 11:27:28
22862,805,view,2026-04-14 11:31:22
22863,7781,view,2026-04-14 11:26:49
22864,7221,purchase,2026-04-14 11:27:24
22865,4424,purchase,2026-04-14 11:28:24
22866,4510,view,2026-04-14 11:28:04
22867,3445,click,2026-04-14 11:30:39
22868,7203,click,2026-04-14 11:30:09
22869,2647,view,2026-04-14 11:28:18
22870,1689,add_to_cart,2026-04-14 11:27:06
22871,4540,view,2026-04-14 11:32:26
22872,9769,view,2026-04-14 11:28:12
22873,7807,add_to_cart,2026-04-14 11:27:02
22874,7725,purchase,2026-04-14 11:31:11
22875,6803,click,2026-04-14 11:32:38
22876,399,click,2026-04-14 11:28:24
22877,197,click,2026-04-14 11:30:59
22878,5885,click,2026-04-14 11:29:24
22879,841,add_to_cart,2026-04-14 11:29:02
22880,4685,purchase,2026-04-14 11:28:22
22881,6700,add_to_cart,2026-04-14 11:28:18
22882,3731,view,2026-04-14 11:29:50
22883,3638,add_to_cart,2026-04-14 11:29:33
22884,1374,view,2026-04-14 11:27:21
22885,9963,add_to_cart,2026-04-14 11:27:09
22886,9746,view,2026-04-14 11:31:16
22887,8401,click,2026-04-14 11:27:52
22888,4162,purchase,2026-04-14 11:30:00
22889,5698,purchase,2026-04-14 11:27:33
22890,2938,click,2026-04-14 11:28:49
22891,4103,view,2026-04-14 11:32:12
22892,4096,add_to_cart,2026-04-14 11:26:50
22893,1522,purchase,2026-04-14 11:27:23
22894,9119,view,2026-04-14 11:31:24
22895,5365,click,2026-04-14 11:30:35
22896,502,add_to_cart,2026-04-14 11:32:39
22897,9325,click,2026-04-14 11:31:00
22898,4888,add_to_cart,2026-04-14 11:31:48
22899,7409,click,2026-04-14 11:30:09
22900,4242,view,2026-04-14 11:31:37
22901,223,view,2026-04-14 11:28:19
22902,5262,click,2026-04-14 11:32:35
22903,2425,add_to_cart,2026-04-14 11:29:38
22904,8322,purchase,2026-04-14 11:29:05
22905,9722,click,2026-04-14 11:29:38
22906,9204,view,2026-04-14 11:29:04
22907,6668,view,2026-04-14 11:29:36
22908,7629,view,2026-04-14 11:27:16
22909,3212,add_to_cart,2026-04-14 11:30:07
22910,2676,purchase,2026-04-14 11:26:43
22911,3198,view,2026-04-14 11:27:40
22912,4555,add_to_cart,2026-04-14 11:30:35
22913,8274,add_to_cart,2026-04-14 11:29:25
22914,5643,add_to_cart,2026-04-14 11:29:02
22915,3100,view,2026-04-14 11:28:38
22916,1818,click,2026-04-14 11:32:26
22917,1710,add_to_cart,2026-04-14 11:28:58
22918,3688,add_to_cart,2026-04-14 11:28:15
22919,3570,view,2026-04-14 11:28:59
22920,4014,purchase,2026-04-14 11:29:35
22921,5495,view,2026-04-14 11:27:01
22922,4839,add_to_cart,2026-04-14 11:29:15
22923,2684,add_to_cart,2026-04-14 11:27:35
22924,9028,view,2026-04-14 11:27:02
22925,7415,click,2026-04-14 11:31:52
22926,8914,add_to_cart,2026-04-14 11:27:09
22927,6521,purchase,2026-04-14 11:28:26
22928,639,view,2026-04-14 11:26:47
22929,5091,click,2026-04-14 11:31:59
22930,6839,purchase,2026-04-14 11:31:49
22931,240,view,2026-04-14 11:30:10
22932,6715,view,2026-04-14 11:27:21
22933,3058,add_to_cart,2026-04-14 11:28:47
22934,8211,add_to_cart,2026-04-14 11:28:54
22935,8664,add_to_cart,2026-04-14 11:32:33
22936,4586,purchase,2026-04-14 11:27:56
22937,9810,click,2026-04-14 11:31:42
22938,5476,view,2026-04-14 11:28:26
22939,2832,add_to_cart,2026-04-14 11:31:20
22940,1325,add_to_cart,2026-04-14 11:30:36
22941,3583,view,2026-04-14 11:29:24
22942,4613,view,2026-04-14 11:32:31
22943,9890,purchase,2026-04-14 11:29:38
22944,3050,click,2026-04-14 11:29:45
22945,7961,add_to_cart,2026-04-14 11:29:40
22946,6686,view,2026-04-14 11:27:28
22947,7894,add_to_cart,2026-04-14 11:28:16
22948,9451,click,2026-04-14 11:31:39
22949,7380,click,2026-04-14 11:27:59
22950,5172,add_to_cart,2026-04-14 11:29:05
22951,4703,purchase,2026-04-14 11:32:05
22952,8567,add_to_cart,2026-04-14 11:31:11
22953,5643,click,2026-04-14 11:30:35
22954,2142,click,2026-04-14 11:31:43
22955,353,add_to_cart,2026-04-14 11:30:50
22956,9823,view,2026-04-14 11:27:19
22957,5050,purchase,2026-04-14 11:29:02
22958,7968,purchase,2026-04-14 11:28:15
22959,4833,click,2026-04-14 11:29:04
22960,6536,purchase,2026-04-14 11:31:14
22961,36,purchase,2026-04-14 11:30:10
22962,3873,purchase,2026-04-14 11:32:41
22963,7695,click,2026-04-14 11:32:06
22964,5714,click,2026-04-14 11:28:37
22965,3223,click,2026-04-14 11:31:20
22966,9148,purchase,2026-04-14 11:31:50
22967,3131,view,2026-04-14 11:31:46
22968,4156,purchase,2026-04-14 11:28:55
22969,1657,click,2026-04-14 11:31:47
22970,5648,click,2026-04-14 11:29:11
22971,6593,view,2026-04-14 11:29:19
22972,6484,add_to_cart,2026-04-14 11:28:44
22973,5373,purchase,2026-04-14 11:30:17
22974,978,purchase,2026-04-14 11:29:18
22975,4442,view,2026-04-14 11:28:59
22976,609,purchase,2026-04-14 11:28:00
22977,1953,click,2026-04-14 11:30:47
22978,1074,add_to_cart,2026-04-14 11:31:16
22979,7465,view,2026-04-14 11:27:53
22980,699,add_to_cart,2026-04-14 11:30:28
22981,3630,click,2026-04-14 11:31:05
22982,7747,click,2026-04-14 11:28:49
22983,9331,click,2026-04-14 11:32:28
22984,4637,add_to_cart,2026-04-14 11:31:23
22985,1114,add_to_cart,2026-04-14 11:30:29
22986,4954,purchase,2026-04-14 11:27:17
22987,967,add_to_cart,2026-04-14 11:29:04
22988,8459,purchase,2026-04-14 11:26:44
22989,744,add_to_cart,2026-04-14 11:26:57
22990,873,view,2026-04-14 11:28:10
22991,7592,add_to_cart,2026-04-14 11:32:07
22992,3645,add_to_cart,2026-04-14 11:31:54
22993,430,click,2026-04-14 11:32:29
22994,9373,purchase,2026-04-14 11:32:35
22995,1800,add_to_cart,2026-04-14 11:32:17
22996,5386,add_to_cart,2026-04-14 11:31:45
22997,755,click,2026-04-14 11:27:45
22998,8277,click,2026-04-14 11:28:11
22999,8231,click,2026-04-14 11:30:40
23000,9283,purchase,2026-04-14 11:27:20
23001,7587,add_to_cart,2026-04-14 11:30:48
23002,9747,view,2026-04-14 11:27:56
23003,8326,purchase,2026-04-14 11:28:59
23004,8426,view,2026-04-14 11:27:57
23005,4950,add_to_cart,2026-04-14 11:26:49
23006,3755,purchase,2026-04-14 11:30:16
23007,8094,click,2026-04-14 11:30:24
23008,6692,add_to_cart,2026-04-14 11:31:42
23009,4420,add_to_cart,2026-04-14 11:27:57
23010,801,click,2026-04-14 11:27:44
23011,4007,add_to_cart,2026-04-14 11:30:54
23012,4460,add_to_cart,2026-04-14 11:32:39
23013,8603,purchase,2026-04-14 11:28:51
23014,9676,view,2026-04-14 11:27:58
23015,9197,purchase,2026-04-14 11:27:39
23016,4765,add_to_cart,2026-04-14 11:27:01
23017,8267,view,2026-04-14 11:32:35
23018,1569,add_to_cart,2026-04-14 11:29:07
23019,4276,add_to_cart,2026-04-14 11:28:46
23020,5005,click,2026-04-14 11:27:00
23021,4759,click,2026-04-14 11:31:22
23022,9702,click,2026-04-14 11:30:29
23023,7633,purchase,2026-04-14 11:29:48
23024,829,add_to_cart,2026-04-14 11:29:51
23025,3934,purchase,2026-04-14 11:32:23
23026,7890,purchase,2026-04-14 11:30:09
23027,8224,click,2026-04-14 11:29:37
23028,9299,purchase,2026-04-14 11:32:03
23029,6250,view,2026-04-14 11:32:05
23030,3761,purchase,2026-04-14 11:29:00
23031,7274,add_to_cart,2026-04-14 11:28:46
23032,3610,view,2026-04-14 11:28:39
23033,5244,add_to_cart,2026-04-14 11:30:25
23034,688,click,2026-04-14 11:26:43
23035,6466,purchase,2026-04-14 11:27:40
23036,4098,click,2026-04-14 11:27:24
23037,7539,click,2026-04-14 11:29:22
23038,8584,add_to_cart,2026-04-14 11:29:04
23039,7218,view,2026-04-14 11:29:18
23040,4698,add_to_cart,2026-04-14 11:28:40
23041,9063,click,2026-04-14 11:29:07
23042,2098,click,2026-04-14 11:28:55
23043,2659,view,2026-04-14 11:28:57
23044,1100,purchase,2026-04-14 11:29:19
23045,4702,click,2026-04-14 11:30:44
23046,4957,view,2026-04-14 11:32:30
23047,6918,add_to_cart,2026-04-14 11:27:42
23048,8967,view,2026-04-14 11:29:45
23049,883,add_to_cart,2026-04-14 11:28:16
23050,9509,purchase,2026-04-14 11:27:06
23051,4887,click,2026-04-14 11:27:24
23052,9590,purchase,2026-04-14 11:30:47
23053,1675,view,2026-04-14 11:31:17
23054,5946,add_to_cart,2026-04-14 11:27:51
23055,1159,purchase,2026-04-14 11:31:22
23056,7341,add_to_cart,2026-04-14 11:31:21
23057,3262,add_to_cart,2026-04-14 11:30:41
23058,8950,purchase,2026-04-14 11:29:28
23059,1839,add_to_cart,2026-04-14 11:28:46
23060,8660,view,2026-04-14 11:32:24
23061,1284,click,2026-04-14 11:29:35
23062,3394,view,2026-04-14 11:29:39
23063,160,add_to_cart,2026-04-14 11:27:51
23064,1977,click,2026-04-14 11:29:17
23065,4376,add_to_cart,2026-04-14 11:30:23
23066,6373,purchase,2026-04-14 11:29:04
23067,6345,purchase,2026-04-14 11:31:13
23068,5774,view,2026-04-14 11:27:34
23069,9543,add_to_cart,2026-04-14 11:32:30
23070,9459,add_to_cart,2026-04-14 11:28:57
23071,1554,purchase,2026-04-14 11:26:43
23072,5065,view,2026-04-14 11:29:22
23073,2357,view,2026-04-14 11:27:44
23074,290,add_to_cart,2026-04-14 11:28:09
23075,7398,click,2026-04-14 11:28:36
23076,5045,click,2026-04-14 11:31:37
23077,9815,view,2026-04-14 11:27:53
23078,5272,click,2026-04-14 11:29:35
23079,9099,purchase,2026-04-14 11:28:08
23080,5905,view,2026-04-14 11:28:44
23081,446,purchase,2026-04-14 11:31:24
23082,3205,click,2026-04-14 11:28:57
23083,8629,view,2026-04-14 11:28:24
23084,3428,purchase,2026-04-14 11:27:09
23085,9976,add_to_cart,2026-04-14 11:32:09
23086,3385,add_to_cart,2026-04-14 11:28:45
23087,170,add_to_cart,2026-04-14 11:27:11
23088,8078,add_to_cart,2026-04-14 11:29:45
23089,5610,purchase,2026-04-14 11:28:49
23090,6759,purchase,2026-04-14 11:27:54
23091,9416,view,2026-04-14 11:31:04
23092,4593,click,2026-04-14 11:27:54
23093,1922,view,2026-04-14 11:27:11
23094,2904,view,2026-04-14 11:32:24
23095,2348,purchase,2026-04-14 11:31:53
23096,8438,click,2026-04-14 11:32:19
23097,7500,view,2026-04-14 11:27:54
23098,937,purchase,2026-04-14 11:28:31
23099,6822,purchase,2026-04-14 11:29:59
23100,6838,add_to_cart,2026-04-14 11:26:53
23101,9390,view,2026-04-14 11:31:45
23102,9740,click,2026-04-14 11:28:48
23103,6352,purchase,2026-04-14 11:26:42
23104,4886,view,2026-04-14 11:32:02
23105,4864,click,2026-04-14 11:29:21
23106,5569,purchase,2026-04-14 11:30:26
23107,641,purchase,2026-04-14 11:29:35
23108,8773,add_to_cart,2026-04-14 11:29:08
23109,780,add_to_cart,2026-04-14 11:28:49
23110,9180,add_to_cart,2026-04-14 11:28:12
23111,7899,purchase,2026-04-14 11:30:15
23112,8646,view,2026-04-14 11:27:24
23113,9424,view,2026-04-14 11:31:27
23114,7386,click,2026-04-14 11:32:40
23115,7282,view,2026-04-14 11:29:22
23116,8614,view,2026-04-14 11:31:44
23117,6905,purchase,2026-04-14 11:28:24
23118,7458,add_to_cart,2026-04-14 11:28:20
23119,5139,click,2026-04-14 11:27:27
23120,1421,add_to_cart,2026-04-14 11:27:57
23121,6176,click,2026-04-14 11:27:07
23122,7579,view,2026-04-14 11:26:53
23123,3179,purchase,2026-04-14 11:31:47
23124,728,view,2026-04-14 11:30:19
23125,8489,add_to_cart,2026-04-14 11:30:42
23126,7137,purchase,2026-04-14 11:28:02
23127,7923,add_to_cart,2026-04-14 11:28:09
23128,8898,click,2026-04-14 11:30:57
23129,4668,add_to_cart,2026-04-14 11:31:55
23130,5207,view,2026-04-14 11:32:38
23131,6237,click,2026-04-14 11:30:16
23132,3491,click,2026-04-14 11:31:37
23133,2700,purchase,2026-04-14 11:30:13
23134,4384,add_to_cart,2026-04-14 11:30:37
23135,2839,click,2026-04-14 11:30:14
23136,4363,purchase,2026-04-14 11:32:19
23137,1964,click,2026-04-14 11:27:39
23138,98,click,2026-04-14 11:29:11
23139,686,click,2026-04-14 11:32:31
23140,5941,add_to_cart,2026-04-14 11:27:10
23141,8910,click,2026-04-14 11:31:49
23142,1566,click,2026-04-14 11:28:37
23143,9250,click,2026-04-14 11:30:17
23144,6552,purchase,2026-04-14 11:31:56
23145,1350,add_to_cart,2026-04-14 11:29:54
23146,9823,view,2026-04-14 11:28:38
23147,403,click,2026-04-14 11:32:38
23148,4212,click,2026-04-14 11:31:54
23149,5265,view,2026-04-14 11:32:39
23150,6617,purchase,2026-04-14 11:31:06
23151,645,view,2026-04-14 11:31:42
23152,1767,view,2026-04-14 11:30:46
23153,2856,view,2026-04-14 11:28:45
23154,5372,click,2026-04-14 11:32:10
23155,767,add_to_cart,2026-04-14 11:28:44
23156,4620,add_to_cart,2026-04-14 11:30:47
23157,3540,click,2026-04-14 11:26:53
23158,6332,add_to_cart,2026-04-14 11:29:57
23159,9257,view,2026-04-14 11:30:51
23160,2939,view,2026-04-14 11:30:43
23161,125,view,2026-04-14 11:29:54
23162,2291,click,2026-04-14 11:30:36
23163,1469,add_to_cart,2026-04-14 11:30:39
23164,9329,purchase,2026-04-14 11:31:22
23165,9454,view,2026-04-14 11:28:20
23166,4666,click,2026-04-14 11:32:18
23167,4513,view,2026-04-14 11:31:23
23168,3688,click,2026-04-14 11:31:36
23169,2217,purchase,2026-04-14 11:30:08
23170,7950,purchase,2026-04-14 11:30:20
23171,7161,purchase,2026-04-14 11:32:41
23172,787,click,2026-04-14 11:29:10
23173,2344,click,2026-04-14 11:30:47
23174,3835,view,2026-04-14 11:31:20
23175,4433,view,2026-04-14 11:29:03
23176,7193,purchase,2026-04-14 11:26:44
23177,6156,click,2026-04-14 11:27:12
23178,6404,click,2026-04-14 11:28:18
23179,3226,purchase,2026-04-14 11:28:52
23180,3486,view,2026-04-14 11:30:40
23181,6541,purchase,2026-04-14 11:29:05
23182,7057,view,2026-04-14 11:28:30
23183,982,view,2026-04-14 11:29:57
23184,2545,add_to_cart,2026-04-14 11:28:37
23185,5784,add_to_cart,2026-04-14 11:28:20
23186,8073,purchase,2026-04-14 11:27:28
23187,4571,add_to_cart,2026-04-14 11:31:04
23188,230,click,2026-04-14 11:27:43
23189,7229,click,2026-04-14 11:30:08
23190,7195,click,2026-04-14 11:32:39
23191,3517,purchase,2026-04-14 11:26:43
23192,5326,purchase,2026-04-14 11:31:51
23193,9783,click,2026-04-14 11:27:13
23194,6045,view,2026-04-14 11:32:15
23195,1720,view,2026-04-14 11:27:28
23196,3482,view,2026-04-14 11:29:27
23197,5584,view,2026-04-14 11:27:09
23198,4844,click,2026-04-14 11:31:41
23199,7156,add_to_cart,2026-04-14 11:29:33
23200,794,click,2026-04-14 11:29:38
23201,1524,view,2026-04-14 11:31:58
23202,6211,view,2026-04-14 11:31:23
23203,210,view,2026-04-14 11:30:33
23204,8064,add_to_cart,2026-04-14 11:28:28
23205,1228,add_to_cart,2026-04-14 11:30:12
23206,3303,view,2026-04-14 11:27:39
23207,8140,click,2026-04-14 11:31:33
23208,5241,add_to_cart,2026-04-14 11:27:48
23209,4669,click,2026-04-14 11:28:46
23210,1824,add_to_cart,2026-04-14 11:29:38
23211,2740,click,2026-04-14 11:28:57
23212,5275,purchase,2026-04-14 11:28:27
23213,8148,click,2026-04-14 11:28:46
23214,8480,click,2026-04-14 11:26:55
23215,5276,purchase,2026-04-14 11:31:19
23216,7508,purchase,2026-04-14 11:28:49
23217,4293,click,2026-04-14 11:30:31
23218,5758,add_to_cart,2026-04-14 11:30:20
23219,1292,view,2026-04-14 11:30:19
23220,3127,click,2026-04-14 11:30:42
23221,8396,add_to_cart,2026-04-14 11:29:47
23222,6597,purchase,2026-04-14 11:29:12
23223,6796,view,2026-04-14 11:28:04
23224,3165,add_to_cart,2026-04-14 11:29:02
23225,9716,purchase,2026-04-14 11:28:58
23226,7169,purchase,2026-04-14 11:29:57
23227,6919,click,2026-04-14 11:31:16
23228,7640,add_to_cart,2026-04-14 11:27:13
23229,4429,click,2026-04-14 11:29:06
23230,9762,purchase,2026-04-14 11:31:10
23231,9823,add_to_cart,2026-04-14 11:30:49
23232,637,add_to_cart,2026-04-14 11:26:51
23233,7230,purchase,2026-04-14 11:29:44
23234,1840,view,2026-04-14 11:27:03
23235,7437,purchase,2026-04-14 11:28:20
23236,8134,click,2026-04-14 11:29:10
23237,5076,purchase,2026-04-14 11:27:44
23238,2675,purchase,2026-04-14 11:27:11
23239,2080,purchase,2026-04-14 11:28:43
23240,4697,view,2026-04-14 11:30:09
23241,2129,click,2026-04-14 11:28:52
23242,9402,purchase,2026-04-14 11:27:09
23243,7784,click,2026-04-14 11:32:24
23244,7843,view,2026-04-14 11:29:58
23245,8669,click,2026-04-14 11:29:37
23246,9839,purchase,2026-04-14 11:26:46
23247,7199,add_to_cart,2026-04-14 11:29:04
23248,8857,view,2026-04-14 11:29:32
23249,6412,purchase,2026-04-14 11:26:57
23250,545,add_to_cart,2026-04-14 11:26:59
23251,1926,purchase,2026-04-14 11:29:21
23252,6580,purchase,2026-04-14 11:28:31
23253,8796,click,2026-04-14 11:28:24
23254,8264,add_to_cart,2026-04-14 11:29:40
23255,5014,click,2026-04-14 11:32:34
23256,439,add_to_cart,2026-04-14 11:27:41
23257,6919,purchase,2026-04-14 11:30:46
23258,4270,click,2026-04-14 11:30:06
23259,7883,purchase,2026-04-14 11:28:42
23260,2806,view,2026-04-14 11:29:37
23261,7341,click,2026-04-14 11:27:54
23262,9529,add_to_cart,2026-04-14 11:29:57
23263,8334,click,2026-04-14 11:29:25
23264,9217,click,2026-04-14 11:27:36
23265,6662,view,2026-04-14 11:31:14
23266,9772,purchase,2026-04-14 11:27:44
23267,1100,add_to_cart,2026-04-14 11:27:01
23268,5204,add_to_cart,2026-04-14 11:30:56
23269,8284,purchase,2026-04-14 11:27:47
23270,9396,click,2026-04-14 11:27:41
23271,1115,view,2026-04-14 11:29:23
23272,4703,add_to_cart,2026-04-14 11:30:51
23273,7991,click,2026-04-14 11:29:28
23274,9694,click,2026-04-14 11:26:52
23275,6872,add_to_cart,2026-04-14 11:30:45
23276,7347,add_to_cart,2026-04-14 11:30:00
23277,3914,click,2026-04-14 11:29:04
23278,2695,add_to_cart,2026-04-14 11:30:41
23279,123,view,2026-04-14 11:29:50
23280,8189,click,2026-04-14 11:29:56
23281,3738,add_to_cart,2026-04-14 11:30:36
23282,1672,view,2026-04-14 11:29:22
23283,4826,view,2026-04-14 11:28:39
23284,6472,click,2026-04-14 11:28:56
23285,9887,add_to_cart,2026-04-14 11:28:56
23286,2706,click,2026-04-14 11:32:03
23287,8503,click,2026-04-14 11:27:39
23288,7988,add_to_cart,2026-04-14 11:28:57
23289,8362,add_to_cart,2026-04-14 11:32:14
23290,2673,purchase,2026-04-14 11:27:09
23291,7565,click,2026-04-14 11:29:58
23292,1574,click,2026-04-14 11:30:31
23293,2980,purchase,2026-04-14 11:29:14
23294,3506,add_to_cart,2026-04-14 11:30:01
23295,8620,click,2026-04-14 11:28:52
23296,8458,click,2026-04-14 11:31:25
23297,3185,purchase,2026-04-14 11:27:50
23298,4869,view,2026-04-14 11:30:39
23299,9507,click,2026-04-14 11:29:18
23300,6697,add_to_cart,2026-04-14 11:27:02
23301,2340,click,2026-04-14 11:27:10
23302,4550,purchase,2026-04-14 11:29:19
23303,5405,add_to_cart,2026-04-14 11:28:46
23304,1453,view,2026-04-14 11:31:19
23305,758,click,2026-04-14 11:28:30
23306,6248,add_to_cart,2026-04-14 11:32:40
23307,5574,purchase,2026-04-14 11:29:37
23308,5430,click,2026-04-14 11:28:30
23309,3733,add_to_cart,2026-04-14 11:32:38
23310,9972,click,2026-04-14 11:28:38
23311,8892,purchase,2026-04-14 11:30:57
23312,1959,click,2026-04-14 11:27:11
23313,6527,click,2026-04-14 11:27:55
23314,4584,click,2026-04-14 11:27:06
23315,8411,purchase,2026-04-14 11:31:10
23316,7399,add_to_cart,2026-04-14 11:31:16
23317,47,purchase,2026-04-14 11:30:07
23318,1959,add_to_cart,2026-04-14 11:32:37
23319,7998,purchase,2026-04-14 11:30:49
23320,4756,add_to_cart,2026-04-14 11:28:58
23321,6877,click,2026-04-14 11:32:24
23322,4921,add_to_cart,2026-04-14 11:31:14
23323,9662,add_to_cart,2026-04-14 11:28:28
23324,3103,purchase,2026-04-14 11:28:56
23325,1552,click,2026-04-14 11:27:05
23326,6663,purchase,2026-04-14 11:29:09
23327,2903,add_to_cart,2026-04-14 11:30:34
23328,5954,add_to_cart,2026-04-14 11:29:01
23329,2781,view,2026-04-14 11:31:24
23330,9527,view,2026-04-14 11:29:50
23331,5682,add_to_cart,2026-04-14 11:30:08
23332,7304,purchase,2026-04-14 11:29:27
23333,6843,add_to_cart,2026-04-14 11:26:50
23334,9524,view,2026-04-14 11:29:33
23335,1561,add_to_cart,2026-04-14 11:29:43
23336,2999,add_to_cart,2026-04-14 11:29:31
23337,1913,view,2026-04-14 11:27:59
23338,943,add_to_cart,2026-04-14 11:32:36
23339,5217,add_to_cart,2026-04-14 11:27:33
23340,9963,click,2026-04-14 11:31:05
23341,380,purchase,2026-04-14 11:30:51
23342,9409,add_to_cart,2026-04-14 11:28:57
23343,688,add_to_cart,2026-04-14 11:30:05
23344,2241,add_to_cart,2026-04-14 11:31:06
23345,1396,click,2026-04-14 11:32:27
23346,7845,purchase,2026-04-14 11:30:49
23347,5304,view,2026-04-14 11:26:47
23348,8019,click,2026-04-14 11:30:19
23349,7158,add_to_cart,2026-04-14 11:30:23
23350,1702,click,2026-04-14 11:32:09
23351,1598,purchase,2026-04-14 11:29:54
23352,7401,view,2026-04-14 11:26:56
23353,2622,add_to_cart,2026-04-14 11:27:44
23354,1551,click,2026-04-14 11:31:44
23355,508,add_to_cart,2026-04-14 11:27:13
23356,5059,purchase,2026-04-14 11:28:35
23357,8972,add_to_cart,2026-04-14 11:27:15
23358,6404,click,2026-04-14 11:32:08
23359,9322,view,2026-04-14 11:30:16
23360,7024,add_to_cart,2026-04-14 11:30:02
23361,3942,purchase,2026-04-14 11:29:40
23362,8037,view,2026-04-14 11:31:25
23363,5958,click,2026-04-14 11:30:39
23364,282,click,2026-04-14 11:27:42
23365,8390,add_to_cart,2026-04-14 11:28:56
23366,214,click,2026-04-14 11:30:10
23367,9481,click,2026-04-14 11:31:00
23368,711,purchase,2026-04-14 11:32:27
23369,7156,click,2026-04-14 11:27:19
23370,9263,click,2026-04-14 11:27:34
23371,2381,click,2026-04-14 11:28:05
23372,9071,view,2026-04-14 11:26:44
23373,3192,click,2026-04-14 11:32:07
23374,4634,add_to_cart,2026-04-14 11:31:04
23375,2472,click,2026-04-14 11:31:08
23376,2865,add_to_cart,2026-04-14 11:29:46
23377,7305,add_to_cart,2026-04-14 11:28:58
23378,711,add_to_cart,2026-04-14 11:27:47
23379,5104,view,2026-04-14 11:31:56
23380,2859,click,2026-04-14 11:27:50
23381,8166,click,2026-04-14 11:27:14
23382,6164,purchase,2026-04-14 11:28:08
23383,5885,add_to_cart,2026-04-14 11:27:17
23384,164,purchase,2026-04-14 11:28:50
23385,8277,view,2026-04-14 11:31:22
23386,1031,view,2026-04-14 11:30:54
23387,7844,click,2026-04-14 11:32:06
23388,5575,add_to_cart,2026-04-14 11:31:21
23389,7239,add_to_cart,2026-04-14 11:31:18
23390,8732,purchase,2026-04-14 11:31:28
23391,9832,purchase,2026-04-14 11:29:03
23392,2430,purchase,2026-04-14 11:28:00
23393,5794,view,2026-04-14 11:29:45
23394,3382,click,2026-04-14 11:26:45
23395,100,purchase,2026-04-14 11:31:47
23396,2654,click,2026-04-14 11:29:48
23397,4630,purchase,2026-04-14 11:30:19
23398,8837,add_to_cart,2026-04-14 11:28:45
23399,2724,view,2026-04-14 11:29:15
23400,7822,purchase,2026-04-14 11:27:35
23401,5481,purchase,2026-04-14 11:32:06
23402,1228,view,2026-04-14 11:27:44
23403,5669,click,2026-04-14 11:27:28
23404,9047,purchase,2026-04-14 11:26:44
23405,4825,purchase,2026-04-14 11:32:06
23406,521,purchase,2026-04-14 11:28:34
23407,9958,add_to_cart,2026-04-14 11:27:48
23408,4656,view,2026-04-14 11:30:26
23409,2894,add_to_cart,2026-04-14 11:28:08
23410,8975,purchase,2026-04-14 11:30:01
23411,3181,click,2026-04-14 11:30:42
23412,5767,view,2026-04-14 11:31:06
23413,7470,add_to_cart,2026-04-14 11:31:19
23414,1391,add_to_cart,2026-04-14 11:27:55
23415,823,add_to_cart,2026-04-14 11:28:28
