payment_id,order_id,amount,payment_method,payment_status
12936,12936,195.15,Wallet,Failed
12937,12937,3994.72,Credit Card,Failed
12938,12938,2985.75,Wallet,Success
12939,12939,2296.05,UPI,Failed
12940,12940,4051.89,Wallet,Failed
12941,12941,1552.17,Credit Card,Success
12942,12942,1408.89,UPI,Failed
12943,12943,5778.82,Credit Card,Failed
12944,12944,5689.04,UPI,Success
12945,12945,1775.01,UPI,Failed
12946,12946,6312.21,Net Banking,Success
12947,12947,2801.92,Credit Card,Success
12948,12948,1277.5,Net Banking,Failed
12949,12949,2439.04,Wallet,Success
12950,12950,2110.05,Net Banking,Success
12951,12951,6901.13,Wallet,Failed
12952,12952,1905.0,Wallet,Failed
12953,12953,4397.43,Wallet,Success
12954,12954,7343.04,UPI,Failed
12955,12955,4510.82,Credit Card,Success
12956,12956,7548.61,Credit Card,Success
12957,12957,5193.46,Net Banking,Failed
12958,12958,6961.65,Credit Card,Success
12959,12959,464.91,Wallet,Failed
12960,12960,253.24,Net Banking,Success
12961,12961,5693.34,Credit Card,Success
12962,12962,1717.23,Net Banking,Success
12963,12963,5611.2,Credit Card,Failed
12964,12964,4771.5,Credit Card,Success
12965,12965,2852.48,UPI,Failed
12966,12966,3910.31,UPI,Failed
12967,12967,3961.2,Credit Card,Failed
12968,12968,4721.91,Wallet,Failed
12969,12969,6525.35,Net Banking,Success
12970,12970,2139.1,Net Banking,Failed
12971,12971,314.99,UPI,Success
12972,12972,3337.98,Net Banking,Success
12973,12973,257.58,Wallet,Failed
12974,12974,470.94,UPI,Success
12975,12975,7541.12,Net Banking,Success
12976,12976,2180.98,Credit Card,Success
12977,12977,5680.46,UPI,Success
12978,12978,3369.11,Net Banking,Success
12979,12979,4879.17,Credit Card,Failed
12980,12980,3473.99,Wallet,Success
12981,12981,1640.41,UPI,Success
12982,12982,1378.11,Wallet,Success
12983,12983,4872.33,Wallet,Success
12984,12984,4253.21,Wallet,Failed
12985,12985,2683.31,UPI,Failed
12986,12986,1201.69,Net Banking,Failed
12987,12987,1434.19,Wallet,Success
12988,12988,2490.18,Credit Card,Failed
12989,12989,461.92,UPI,Failed
12990,12990,7041.33,Wallet,Failed
12991,12991,927.86,Wallet,Success
12992,12992,1867.52,Net Banking,Success
12993,12993,425.55,Net Banking,Failed
12994,12994,4984.72,Credit Card,Failed
12995,12995,2442.54,Wallet,Failed
12996,12996,1242.96,Net Banking,Failed
12997,12997,4772.74,Credit Card,Success
12998,12998,3693.37,Net Banking,Failed
12999,12999,972.67,Credit Card,Failed
13000,13000,144.81,UPI,Failed
13001,13001,352.57,Net Banking,Success
13002,13002,1553.56,Credit Card,Success
13003,13003,3168.4,Wallet,Failed
13004,13004,5639.5,Credit Card,Success
13005,13005,6561.41,UPI,Success
13006,13006,8480.12,Wallet,Failed
13007,13007,3271.0,Net Banking,Success
13008,13008,2017.95,Credit Card,Success
13009,13009,1512.39,Credit Card,Failed
13010,13010,200.4,UPI,Failed
13011,13011,1716.12,Credit Card,Success
13012,13012,470.94,Wallet,Failed
13013,13013,7503.22,UPI,Success
13014,13014,485.28,Credit Card,Failed
13015,13015,5735.2,UPI,Failed
13016,13016,2770.26,Credit Card,Failed
13017,13017,919.0,Wallet,Failed
13018,13018,4694.05,Credit Card,Success
13019,13019,259.37,Wallet,Success
13020,13020,3187.23,Wallet,Failed
13021,13021,693.35,Credit Card,Success
13022,13022,1003.52,Net Banking,Success
13023,13023,873.24,UPI,Success
13024,13024,3121.61,UPI,Success
13025,13025,5693.16,UPI,Failed
13026,13026,572.66,Credit Card,Failed
13027,13027,3100.62,UPI,Failed
13028,13028,1180.79,Wallet,Success
13029,13029,5003.52,Credit Card,Success
13030,13030,1985.28,UPI,Failed
13031,13031,1537.52,Net Banking,Success
13032,13032,1589.36,Wallet,Success
13033,13033,1386.29,Net Banking,Success
13034,13034,5851.62,Wallet,Failed
13035,13035,3848.11,Net Banking,Success
13036,13036,2166.59,Wallet,Failed
13037,13037,1839.93,UPI,Success
13038,13038,5563.45,UPI,Success
13039,13039,409.6,Credit Card,Failed
13040,13040,4727.18,Net Banking,Success
13041,13041,1284.12,Wallet,Success
13042,13042,2239.13,Net Banking,Failed
13043,13043,1244.05,Wallet,Failed
13044,13044,5154.55,Net Banking,Success
13045,13045,3756.33,UPI,Failed
13046,13046,5262.64,Credit Card,Success
13047,13047,6095.92,Net Banking,Failed
13048,13048,2541.67,Credit Card,Failed
13049,13049,5485.0,Net Banking,Failed
13050,13050,4767.75,Credit Card,Failed
13051,13051,8886.74,Wallet,Success
13052,13052,2387.42,Wallet,Success
13053,13053,4170.35,UPI,Failed
13054,13054,1510.23,Credit Card,Success
13055,13055,2393.96,Credit Card,Failed
13056,13056,4237.58,Net Banking,Failed
13057,13057,2927.77,Wallet,Failed
13058,13058,4801.16,UPI,Failed
13059,13059,1425.94,Net Banking,Success
13060,13060,1574.2,Net Banking,Success
13061,13061,2281.66,Wallet,Success
13062,13062,1856.08,Wallet,Failed
13063,13063,1714.33,Credit Card,Failed
13064,13064,1886.68,Net Banking,Success
13065,13065,4142.61,Wallet,Failed
13066,13066,1002.9,Wallet,Success
13067,13067,1604.36,Net Banking,Success
13068,13068,1684.65,Net Banking,Failed
13069,13069,108.9,Credit Card,Success
13070,13070,233.87,Wallet,Success
13071,13071,2443.92,Wallet,Failed
13072,13072,400.83,Net Banking,Failed
13073,13073,4125.05,Wallet,Success
13074,13074,5776.28,Net Banking,Failed
13075,13075,761.85,Credit Card,Failed
13076,13076,6511.13,Wallet,Failed
13077,13077,4374.66,Net Banking,Success
13078,13078,407.79,Net Banking,Success
13079,13079,4590.97,UPI,Success
13080,13080,599.86,UPI,Failed
13081,13081,3094.68,UPI,Failed
13082,13082,1312.6,Credit Card,Success
13083,13083,4710.8,Credit Card,Failed
13084,13084,793.93,UPI,Success
13085,13085,6434.71,UPI,Failed
13086,13086,3758.42,Net Banking,Success
13087,13087,1357.98,Wallet,Success
13088,13088,5218.01,Credit Card,Failed
13089,13089,6450.83,Net Banking,Success
13090,13090,3132.02,Net Banking,Failed
13091,13091,4715.12,Credit Card,Success
13092,13092,3721.81,Wallet,Success
13093,13093,6695.87,Net Banking,Success
13094,13094,1160.85,Net Banking,Success
13095,13095,4199.31,Wallet,Failed
13096,13096,3998.38,Credit Card,Failed
13097,13097,2357.38,Credit Card,Success
13098,13098,5076.18,Net Banking,Failed
13099,13099,1416.45,UPI,Failed
13100,13100,5347.59,Credit Card,Success
13101,13101,614.28,Credit Card,Success
13102,13102,3991.53,UPI,Failed
13103,13103,2421.04,Credit Card,Failed
13104,13104,2094.03,Wallet,Success
13105,13105,407.02,UPI,Success
13106,13106,3907.89,UPI,Success
13107,13107,1868.05,UPI,Failed
13108,13108,1183.6,Net Banking,Success
13109,13109,302.45,UPI,Success
13110,13110,660.6,Credit Card,Success
13111,13111,2602.71,UPI,Success
13112,13112,3841.91,Credit Card,Success
13113,13113,1183.6,UPI,Failed
13114,13114,754.5,Wallet,Failed
13115,13115,1921.39,Credit Card,Success
13116,13116,670.72,Credit Card,Success
13117,13117,2035.38,Net Banking,Success
13118,13118,3374.62,Net Banking,Success
13119,13119,1969.12,Net Banking,Success
13120,13120,6827.92,Wallet,Success
13121,13121,1286.6,Wallet,Success
13122,13122,4150.44,Net Banking,Success
13123,13123,2778.49,Wallet,Success
13124,13124,1428.58,UPI,Failed
13125,13125,994.49,Net Banking,Success
13126,13126,635.0,Net Banking,Failed
13127,13127,2486.17,UPI,Success
13128,13128,614.73,Credit Card,Failed
13129,13129,535.35,Net Banking,Success
13130,13130,5593.58,Credit Card,Failed
13131,13131,2564.3,UPI,Failed
13132,13132,2908.02,Credit Card,Success
13133,13133,2468.17,Credit Card,Success
13134,13134,5060.78,Net Banking,Success
13135,13135,3764.97,Wallet,Failed
13136,13136,2008.65,Net Banking,Success
13137,13137,3367.8,Wallet,Success
13138,13138,3064.69,Wallet,Success
13139,13139,3266.03,Credit Card,Success
13140,13140,2561.1,Wallet,Failed
13141,13141,901.61,Net Banking,Failed
13142,13142,1570.26,UPI,Success
13143,13143,1483.76,Credit Card,Success
13144,13144,289.92,Net Banking,Success
13145,13145,523.28,UPI,Failed
13146,13146,1750.88,UPI,Success
13147,13147,4644.52,Net Banking,Failed
13148,13148,4150.13,Net Banking,Success
13149,13149,5081.41,Credit Card,Failed
13150,13150,672.8,Wallet,Failed
13151,13151,5112.34,UPI,Failed
13152,13152,2114.35,Wallet,Failed
13153,13153,4061.14,UPI,Success
13154,13154,3657.84,Credit Card,Failed
13155,13155,3224.5,UPI,Failed
13156,13156,965.67,UPI,Failed
13157,13157,4300.52,Net Banking,Failed
13158,13158,6808.74,UPI,Success
13159,13159,1527.48,Wallet,Failed
13160,13160,4931.09,UPI,Success
13161,13161,4363.09,Credit Card,Failed
13162,13162,2221.34,Wallet,Success
13163,13163,4729.49,Credit Card,Success
13164,13164,4184.38,UPI,Success
13165,13165,4181.1,Wallet,Failed
13166,13166,4486.69,Credit Card,Failed
13167,13167,6782.43,Credit Card,Failed
13168,13168,1867.52,Wallet,Failed
13169,13169,1230.74,UPI,Success
13170,13170,1135.44,UPI,Success
13171,13171,4879.01,Net Banking,Failed
13172,13172,3426.14,Credit Card,Failed
13173,13173,2880.72,Net Banking,Failed
13174,13174,2028.34,UPI,Success
13175,13175,882.36,UPI,Success
13176,13176,1874.14,Credit Card,Failed
13177,13177,9460.01,Net Banking,Failed
13178,13178,3042.14,UPI,Success
13179,13179,3321.51,Wallet,Success
13180,13180,24.95,Wallet,Success
13181,13181,3350.72,Net Banking,Failed
13182,13182,1285.97,UPI,Success
13183,13183,4886.7,Net Banking,Failed
13184,13184,2910.87,Wallet,Success
13185,13185,2991.78,Net Banking,Failed
13186,13186,1031.13,Wallet,Success
13187,13187,6578.22,Wallet,Failed
13188,13188,1055.78,Net Banking,Failed
13189,13189,1675.48,Wallet,Failed
13190,13190,1944.81,Credit Card,Failed
13191,13191,482.68,Net Banking,Failed
13192,13192,1998.01,UPI,Failed
13193,13193,4690.07,Credit Card,Failed
13194,13194,4202.52,Wallet,Success
13195,13195,4826.08,Net Banking,Failed
13196,13196,6919.31,Wallet,Failed
13197,13197,1983.48,Credit Card,Success
13198,13198,4595.6,Credit Card,Failed
13199,13199,899.61,Wallet,Failed
13200,13200,608.92,Wallet,Success
13201,13201,220.6,Wallet,Success
13202,13202,698.41,UPI,Failed
13203,13203,2498.27,Net Banking,Success
13204,13204,1314.86,Credit Card,Failed
13205,13205,2837.98,Credit Card,Failed
13206,13206,516.51,UPI,Failed
13207,13207,823.49,Net Banking,Success
13208,13208,1407.58,Net Banking,Failed
13209,13209,203.51,Credit Card,Success
13210,13210,5312.14,Wallet,Success
13211,13211,997.16,Credit Card,Success
13212,13212,5502.67,Wallet,Success
13213,13213,291.54,Net Banking,Failed
13214,13214,3414.42,Credit Card,Failed
13215,13215,2278.17,Net Banking,Failed
13216,13216,5201.31,UPI,Failed
13217,13217,4221.9,UPI,Success
13218,13218,2233.97,Wallet,Failed
13219,13219,3484.35,UPI,Success
13220,13220,2181.45,Net Banking,Success
13221,13221,1694.73,Net Banking,Success
13222,13222,7837.75,Credit Card,Success
13223,13223,4456.81,Net Banking,Failed
13224,13224,4795.28,Credit Card,Failed
13225,13225,3241.42,Wallet,Failed
13226,13226,1431.73,Wallet,Success
13227,13227,3191.12,Wallet,Success
13228,13228,2549.49,Wallet,Success
13229,13229,4381.91,Net Banking,Failed
13230,13230,2373.72,UPI,Failed
13231,13231,3977.48,Credit Card,Failed
13232,13232,7335.18,Net Banking,Failed
13233,13233,4007.34,Credit Card,Failed
13234,13234,1322.32,UPI,Success
13235,13235,4902.32,Wallet,Failed
13236,13236,694.45,UPI,Failed
13237,13237,1904.02,Wallet,Failed
13238,13238,560.97,Net Banking,Success
13239,13239,1372.87,Net Banking,Success
13240,13240,1400.16,Credit Card,Success
13241,13241,3591.29,Credit Card,Failed
13242,13242,3008.79,Net Banking,Success
13243,13243,2787.56,UPI,Failed
13244,13244,2059.4,Credit Card,Failed
13245,13245,4120.59,UPI,Failed
13246,13246,6071.03,UPI,Success
13247,13247,80.38,Net Banking,Success
13248,13248,4460.97,Net Banking,Success
13249,13249,3491.1,Credit Card,Success
13250,13250,3110.85,Net Banking,Success
13251,13251,4142.62,Credit Card,Success
13252,13252,513.09,Credit Card,Success
13253,13253,2129.62,Wallet,Failed
13254,13254,3069.9,Credit Card,Failed
13255,13255,5974.9,UPI,Failed
13256,13256,808.08,UPI,Failed
13257,13257,4543.48,Net Banking,Success
13258,13258,1596.02,Net Banking,Success
13259,13259,2360.24,UPI,Failed
13260,13260,836.78,Credit Card,Success
13261,13261,7865.15,Wallet,Failed
13262,13262,2564.67,UPI,Success
13263,13263,7451.94,UPI,Success
13264,13264,6274.8,UPI,Failed
13265,13265,1432.72,Credit Card,Failed
13266,13266,647.94,Credit Card,Success
13267,13267,1131.75,Net Banking,Success
13268,13268,4345.15,Credit Card,Success
13269,13269,788.99,Credit Card,Success
13270,13270,5032.02,Wallet,Success
13271,13271,1060.21,UPI,Success
13272,13272,811.35,Wallet,Success
13273,13273,3106.77,Credit Card,Success
13274,13274,648.18,Wallet,Success
13275,13275,1856.08,Wallet,Success
13276,13276,2710.35,Wallet,Success
13277,13277,5393.5,UPI,Success
13278,13278,4991.46,UPI,Success
13279,13279,6276.4,UPI,Success
13280,13280,3112.1,UPI,Success
13281,13281,5585.81,Wallet,Failed
13282,13282,5233.96,Net Banking,Success
13283,13283,1880.0,Net Banking,Failed
13284,13284,3027.22,Wallet,Success
13285,13285,1948.63,Credit Card,Success
13286,13286,1546.22,UPI,Failed
13287,13287,2338.23,Credit Card,Failed
13288,13288,1628.45,Net Banking,Failed
13289,13289,2071.36,UPI,Failed
13290,13290,3351.43,Wallet,Failed
13291,13291,3421.45,UPI,Failed
13292,13292,3646.71,Credit Card,Success
13293,13293,477.16,Net Banking,Success
13294,13294,1978.41,Wallet,Success
13295,13295,1430.51,Wallet,Failed
13296,13296,5492.27,UPI,Failed
13297,13297,3219.53,UPI,Failed
13298,13298,2639.42,Wallet,Failed
13299,13299,1844.48,Credit Card,Success
13300,13300,2020.03,Net Banking,Success
13301,13301,2389.63,Net Banking,Success
13302,13302,775.24,Credit Card,Success
13303,13303,2601.07,UPI,Failed
13304,13304,2710.72,UPI,Success
13305,13305,2148.31,Credit Card,Failed
13306,13306,205.55,Credit Card,Success
13307,13307,4818.36,Wallet,Success
13308,13308,1929.14,Wallet,Failed
13309,13309,119.19,Wallet,Failed
13310,13310,812.52,UPI,Success
13311,13311,4118.87,Wallet,Success
13312,13312,3776.06,Wallet,Failed
13313,13313,3783.0,Wallet,Failed
13314,13314,3343.47,Wallet,Success
13315,13315,3055.99,UPI,Success
13316,13316,5365.68,Wallet,Failed
13317,13317,3302.66,Net Banking,Success
13318,13318,3793.06,UPI,Failed
13319,13319,1719.56,Wallet,Success
13320,13320,5446.33,Credit Card,Failed
13321,13321,1131.67,Wallet,Failed
13322,13322,2099.88,Net Banking,Success
13323,13323,2359.84,UPI,Failed
13324,13324,1814.19,UPI,Failed
13325,13325,3760.53,UPI,Failed
13326,13326,1467.74,UPI,Failed
13327,13327,6038.38,UPI,Success
13328,13328,1902.86,Wallet,Success
13329,13329,1750.0,Credit Card,Success
13330,13330,1695.33,UPI,Success
13331,13331,1684.67,Credit Card,Failed
13332,13332,2656.15,Wallet,Failed
13333,13333,4568.82,UPI,Success
13334,13334,2433.0,Credit Card,Success
13335,13335,4522.99,Wallet,Success
13336,13336,2452.62,Net Banking,Success
13337,13337,1571.67,Wallet,Success
13338,13338,5243.17,UPI,Failed
13339,13339,5063.97,Net Banking,Success
13340,13340,2027.78,Credit Card,Failed
13341,13341,2470.54,Wallet,Success
13342,13342,2996.61,Credit Card,Failed
13343,13343,2826.2,Wallet,Failed
13344,13344,5237.95,Credit Card,Failed
13345,13345,888.1,Credit Card,Success
13346,13346,1016.46,UPI,Failed
13347,13347,1571.19,Credit Card,Failed
13348,13348,819.69,Credit Card,Failed
13349,13349,3172.82,Credit Card,Failed
13350,13350,3016.62,UPI,Success
13351,13351,798.0,Credit Card,Failed
13352,13352,5897.33,Credit Card,Success
13353,13353,1621.65,Credit Card,Success
13354,13354,3270.0,Wallet,Success
13355,13355,5947.75,Net Banking,Success
13356,13356,4913.86,Wallet,Success
13357,13357,2064.34,Wallet,Success
13358,13358,4818.58,Wallet,Failed
13359,13359,1193.04,Net Banking,Failed
13360,13360,3028.04,Wallet,Success
13361,13361,3720.52,Wallet,Failed
13362,13362,2970.33,Wallet,Failed
13363,13363,604.65,Credit Card,Failed
13364,13364,7028.83,Net Banking,Success
13365,13365,1814.19,UPI,Failed
13366,13366,1201.76,UPI,Failed
13367,13367,3482.3,UPI,Failed
13368,13368,1850.41,Net Banking,Failed
13369,13369,1920.91,Wallet,Success
13370,13370,5418.83,Wallet,Success
13371,13371,500.3,Wallet,Failed
13372,13372,3599.96,Credit Card,Success
13373,13373,4940.67,Wallet,Success
13374,13374,3475.22,Credit Card,Success
13375,13375,4671.94,UPI,Success
13376,13376,4175.35,Wallet,Failed
13377,13377,4807.44,Credit Card,Failed
13378,13378,3148.76,Credit Card,Failed
13379,13379,396.93,Credit Card,Failed
13380,13380,4018.72,UPI,Success
13381,13381,5061.08,Credit Card,Success
13382,13382,1183.6,Credit Card,Success
13383,13383,48.27,UPI,Success
13384,13384,1668.02,Net Banking,Failed
13385,13385,4898.67,Credit Card,Success
13386,13386,2011.81,Net Banking,Success
13387,13387,4931.16,UPI,Failed
13388,13388,6491.45,Net Banking,Failed
13389,13389,2224.69,Net Banking,Success
13390,13390,3146.86,Net Banking,Success
13391,13391,5927.65,Net Banking,Failed
13392,13392,5452.59,UPI,Success
13393,13393,2514.72,Credit Card,Success
13394,13394,6884.27,Net Banking,Failed
13395,13395,2866.32,Credit Card,Success
13396,13396,836.71,Net Banking,Failed
13397,13397,461.92,Net Banking,Failed
13398,13398,1187.87,UPI,Success
13399,13399,4265.73,UPI,Failed
13400,13400,3436.22,Net Banking,Success
13401,13401,5073.0,Wallet,Failed
13402,13402,4751.6,Net Banking,Success
13403,13403,2983.5,Net Banking,Success
13404,13404,4360.72,Wallet,Success
13405,13405,1655.75,Wallet,Success
13406,13406,6374.5,Net Banking,Failed
13407,13407,3991.29,Credit Card,Failed
13408,13408,1209.15,Credit Card,Failed
13409,13409,3886.22,Credit Card,Success
13410,13410,4405.01,Credit Card,Success
13411,13411,72.6,UPI,Failed
13412,13412,978.23,Credit Card,Success
13413,13413,3024.65,UPI,Failed
13414,13414,4252.05,Wallet,Success
13415,13415,1989.1,UPI,Failed
13416,13416,1245.48,Net Banking,Success
13417,13417,650.29,Wallet,Success
13418,13418,1346.63,Credit Card,Success
13419,13419,4054.22,Credit Card,Failed
13420,13420,2623.02,Wallet,Failed
13421,13421,3311.49,Credit Card,Success
13422,13422,6079.74,UPI,Success
13423,13423,3606.78,Wallet,Success
13424,13424,2259.32,UPI,Failed
13425,13425,407.43,Net Banking,Failed
13426,13426,949.42,Credit Card,Failed
13427,13427,7152.75,Net Banking,Failed
13428,13428,193.37,UPI,Failed
13429,13429,3339.54,UPI,Success
13430,13430,392.07,Net Banking,Success
13431,13431,724.74,UPI,Failed
13432,13432,916.05,Credit Card,Failed
13433,13433,2278.65,Credit Card,Success
13434,13434,503.41,Net Banking,Failed
13435,13435,3698.09,Wallet,Failed
13436,13436,4529.24,UPI,Failed
13437,13437,2787.75,Credit Card,Success
13438,13438,5686.23,Credit Card,Failed
13439,13439,4880.57,Net Banking,Success
13440,13440,6655.24,Wallet,Success
13441,13441,1803.64,Wallet,Failed
13442,13442,5252.6,Net Banking,Failed
13443,13443,2952.95,Net Banking,Failed
13444,13444,1143.1,Net Banking,Success
13445,13445,2433.0,Credit Card,Success
13446,13446,5640.22,Net Banking,Failed
13447,13447,506.2,UPI,Success
13448,13448,4826.42,UPI,Failed
13449,13449,3821.66,UPI,Success
13450,13450,5076.49,UPI,Failed
13451,13451,2231.84,Credit Card,Failed
13452,13452,3037.68,Wallet,Success
13453,13453,3052.49,UPI,Failed
13454,13454,6737.99,Wallet,Success
13455,13455,1179.39,Wallet,Success
13456,13456,1256.25,Credit Card,Success
13457,13457,2403.84,Credit Card,Failed
13458,13458,1802.23,UPI,Failed
13459,13459,4757.75,Wallet,Failed
13460,13460,4760.99,Net Banking,Success
13461,13461,3350.42,Credit Card,Success
13462,13462,3871.98,Credit Card,Failed
13463,13463,2589.19,Credit Card,Failed
13464,13464,3075.76,Net Banking,Failed
13465,13465,5610.62,Wallet,Failed
13466,13466,5608.72,Net Banking,Success
13467,13467,4016.73,Wallet,Failed
13468,13468,2054.91,Credit Card,Success
13469,13469,588.66,Credit Card,Failed
13470,13470,1314.68,Wallet,Failed
13471,13471,6263.24,Net Banking,Success
13472,13472,74.1,Net Banking,Success
13473,13473,4332.2,Credit Card,Failed
13474,13474,1950.5,Credit Card,Success
13475,13475,6377.95,UPI,Failed
13476,13476,2725.68,Wallet,Failed
13477,13477,2359.7,Credit Card,Failed
13478,13478,2833.94,Wallet,Success
13479,13479,3463.06,UPI,Failed
13480,13480,3782.69,Net Banking,Success
13481,13481,3097.39,Wallet,Failed
13482,13482,4076.13,Wallet,Failed
13483,13483,4968.48,Wallet,Success
13484,13484,4936.27,UPI,Success
13485,13485,322.64,Credit Card,Failed
13486,13486,3597.96,UPI,Success
13487,13487,4678.61,Wallet,Failed
13488,13488,2659.25,UPI,Success
13489,13489,1546.42,UPI,Failed
13490,13490,1588.95,Net Banking,Success
13491,13491,4053.72,Net Banking,Failed
13492,13492,4431.93,UPI,Failed
13493,13493,8206.41,Net Banking,Success
13494,13494,2748.36,Net Banking,Failed
13495,13495,2568.75,Credit Card,Failed
13496,13496,5499.78,Credit Card,Success
13497,13497,1352.52,UPI,Success
13498,13498,6998.97,Wallet,Success
13499,13499,469.76,Net Banking,Success
13500,13500,3912.22,UPI,Failed
13501,13501,9113.89,Wallet,Failed
13502,13502,628.7,Wallet,Failed
13503,13503,2153.31,UPI,Success
13504,13504,745.06,Credit Card,Failed
13505,13505,363.84,Credit Card,Success
13506,13506,3028.9,Wallet,Failed
13507,13507,6332.96,Credit Card,Failed
13508,13508,1034.68,Wallet,Failed
13509,13509,5020.19,Wallet,Failed
13510,13510,4320.94,Credit Card,Success
13511,13511,1499.87,Wallet,Failed
13512,13512,310.87,Net Banking,Failed
13513,13513,1710.11,UPI,Success
13514,13514,2041.75,Credit Card,Success
13515,13515,2948.21,Wallet,Failed
13516,13516,4597.37,UPI,Success
13517,13517,4187.16,Credit Card,Success
13518,13518,185.64,Net Banking,Success
13519,13519,3048.38,Wallet,Success
13520,13520,2170.83,Wallet,Failed
13521,13521,2127.58,Wallet,Success
13522,13522,2670.77,Credit Card,Success
13523,13523,2194.68,Credit Card,Success
13524,13524,5810.86,Net Banking,Success
13525,13525,3592.41,Credit Card,Failed
13526,13526,5289.03,UPI,Failed
13527,13527,3277.29,Credit Card,Success
13528,13528,949.68,Net Banking,Failed
13529,13529,1811.64,Wallet,Failed
13530,13530,4239.36,UPI,Failed
13531,13531,4698.95,Net Banking,Failed
13532,13532,536.14,Wallet,Success
13533,13533,6389.93,Wallet,Failed
13534,13534,2502.46,Credit Card,Success
13535,13535,1169.25,UPI,Success
13536,13536,3993.13,UPI,Success
13537,13537,2636.43,Credit Card,Failed
13538,13538,1078.12,UPI,Failed
13539,13539,3709.79,Credit Card,Failed
13540,13540,2990.13,Wallet,Failed
13541,13541,1792.55,Credit Card,Success
13542,13542,846.02,Credit Card,Success
13543,13543,5793.34,Net Banking,Failed
13544,13544,484.14,Net Banking,Success
13545,13545,1993.34,Credit Card,Failed
13546,13546,1800.6,Credit Card,Success
13547,13547,2444.86,Credit Card,Success
13548,13548,1828.19,Credit Card,Failed
13549,13549,1811.03,Wallet,Failed
13550,13550,3068.72,Credit Card,Failed
13551,13551,1452.72,UPI,Failed
13552,13552,4281.43,Net Banking,Failed
13553,13553,1599.18,Wallet,Failed
13554,13554,6228.58,Net Banking,Failed
13555,13555,1623.24,Net Banking,Failed
13556,13556,2480.44,Net Banking,Success
13557,13557,3034.69,Net Banking,Failed
13558,13558,2965.56,Net Banking,Success
13559,13559,2494.08,Credit Card,Success
13560,13560,2147.68,Net Banking,Success
13561,13561,1396.82,UPI,Success
13562,13562,2217.07,Credit Card,Success
13563,13563,1319.76,Credit Card,Success
13564,13564,3248.45,UPI,Failed
13565,13565,4126.19,Net Banking,Failed
13566,13566,4490.38,Wallet,Failed
13567,13567,4245.8,Wallet,Success
13568,13568,2141.96,Credit Card,Failed
13569,13569,5509.06,Net Banking,Success
13570,13570,5042.17,UPI,Failed
13571,13571,4907.63,Credit Card,Success
13572,13572,8904.46,Net Banking,Success
13573,13573,1234.86,Net Banking,Failed
13574,13574,3144.92,UPI,Failed
13575,13575,3749.31,Net Banking,Success
13576,13576,1017.88,Wallet,Failed
13577,13577,3005.15,UPI,Success
13578,13578,3060.91,Net Banking,Success
13579,13579,1600.03,Wallet,Success
13580,13580,2137.16,UPI,Success
13581,13581,70.32,Wallet,Success
13582,13582,5495.97,UPI,Failed
13583,13583,1593.21,Net Banking,Failed
13584,13584,7148.13,Credit Card,Failed
13585,13585,3545.41,Credit Card,Success
13586,13586,2118.7,Wallet,Failed
13587,13587,2546.79,Wallet,Success
13588,13588,1816.43,Credit Card,Failed
13589,13589,1686.35,Wallet,Failed
13590,13590,4366.87,Net Banking,Success
13591,13591,1035.75,Credit Card,Failed
13592,13592,1712.9,Credit Card,Success
13593,13593,2310.59,Credit Card,Success
13594,13594,4442.2,Credit Card,Success
13595,13595,6599.5,Wallet,Failed
13596,13596,944.97,Wallet,Success
13597,13597,3266.88,UPI,Success
13598,13598,5499.91,Credit Card,Failed
13599,13599,1736.59,Credit Card,Success
13600,13600,2284.17,Credit Card,Success
13601,13601,2870.4,Wallet,Success
13602,13602,1832.45,Credit Card,Success
13603,13603,6409.98,Wallet,Failed
13604,13604,2781.16,Credit Card,Success
13605,13605,4833.96,Wallet,Success
13606,13606,4140.45,Credit Card,Success
13607,13607,4247.82,Net Banking,Success
13608,13608,2854.55,Wallet,Success
13609,13609,7082.29,Wallet,Failed
13610,13610,2450.92,Wallet,Success
13611,13611,189.59,Credit Card,Success
13612,13612,3750.17,UPI,Success
13613,13613,6428.49,Wallet,Success
13614,13614,2871.79,Credit Card,Failed
13615,13615,3095.12,Credit Card,Failed
13616,13616,1122.94,Credit Card,Failed
13617,13617,2424.33,UPI,Failed
13618,13618,1720.35,UPI,Failed
13619,13619,748.73,Wallet,Failed
13620,13620,2888.33,UPI,Success
13621,13621,4829.22,Net Banking,Success
13622,13622,1409.28,Credit Card,Success
13623,13623,2171.83,UPI,Failed
13624,13624,310.87,Net Banking,Failed
13625,13625,3014.1,Wallet,Failed
13626,13626,1119.92,Net Banking,Failed
13627,13627,3080.98,Wallet,Failed
13628,13628,1937.06,Wallet,Failed
13629,13629,2589.23,UPI,Success
13630,13630,1084.17,Net Banking,Success
13631,13631,3124.65,UPI,Success
13632,13632,6134.46,Wallet,Failed
13633,13633,4888.69,Wallet,Failed
13634,13634,644.44,Credit Card,Success
13635,13635,5026.41,Net Banking,Success
13636,13636,2720.03,Net Banking,Failed
13637,13637,2035.02,Credit Card,Success
13638,13638,4928.72,Net Banking,Success
13639,13639,4043.8,UPI,Failed
13640,13640,5271.16,UPI,Failed
13641,13641,798.91,Wallet,Success
13642,13642,1535.05,UPI,Failed
13643,13643,414.42,UPI,Failed
13644,13644,4333.62,Net Banking,Failed
13645,13645,2016.45,Wallet,Success
13646,13646,4073.94,Net Banking,Failed
13647,13647,5677.03,Credit Card,Success
