order_id,customer_id,order_date,status
12471,7232,2026-01-15,Cancelled
12472,22,2025-12-19,Returned
12473,7639,2026-02-07,Completed
12474,8994,2025-08-08,Completed
12475,5623,2025-07-06,Returned
12476,1176,2025-09-12,Completed
12477,5945,2025-09-28,Cancelled
12478,5684,2026-01-30,Cancelled
12479,8381,2025-05-07,Returned
12480,6827,2025-11-02,Returned
12481,313,2025-07-19,Completed
12482,7265,2026-03-06,Returned
12483,2112,2025-05-10,Cancelled
12484,7512,2026-01-07,Returned
12485,905,2025-08-14,Cancelled
12486,4204,2025-08-20,Completed
12487,2687,2025-09-21,Completed
12488,6784,2025-11-27,Completed
12489,6729,2025-08-09,Completed
12490,9832,2025-06-29,Cancelled
12491,8128,2025-09-04,Completed
12492,4115,2025-04-28,Returned
12493,4994,2026-03-06,Completed
12494,4260,2025-06-13,Cancelled
12495,9275,2025-09-22,Completed
12496,4593,2025-08-25,Returned
12497,6162,2025-10-08,Cancelled
12498,5714,2025-07-30,Completed
12499,7734,2026-04-09,Returned
12500,1967,2026-01-15,Returned
12501,4161,2026-04-01,Cancelled
12502,4677,2026-02-13,Completed
12503,5529,2026-01-10,Completed
12504,4066,2025-07-16,Returned
12505,96,2025-06-25,Completed
12506,4991,2025-12-29,Returned
12507,7305,2025-06-11,Cancelled
12508,9105,2025-09-04,Completed
12509,2601,2026-01-14,Cancelled
12510,6488,2026-02-13,Cancelled
12511,5765,2025-04-13,Returned
12512,7211,2025-11-30,Completed
12513,9584,2025-06-09,Returned
12514,4848,2025-04-21,Returned
12515,5288,2025-11-23,Cancelled
12516,752,2026-03-07,Returned
12517,9447,2025-08-14,Returned
12518,6286,2025-11-30,Cancelled
12519,8655,2026-03-13,Cancelled
12520,4003,2025-08-19,Cancelled
12521,4837,2025-07-09,Returned
12522,4728,2025-06-22,Cancelled
12523,4373,2026-01-03,Returned
12524,2521,2025-09-19,Returned
12525,8467,2025-06-03,Completed
12526,6641,2025-06-14,Returned
12527,5490,2026-03-27,Returned
12528,3579,2025-08-15,Completed
12529,9255,2026-02-13,Completed
12530,2199,2025-04-25,Completed
12531,1892,2025-04-22,Completed
12532,8640,2025-08-02,Returned
12533,2011,2025-05-30,Cancelled
12534,6629,2025-11-23,Cancelled
12535,911,2025-08-21,Cancelled
12536,9306,2025-04-23,Completed
12537,6940,2025-12-11,Returned
12538,9794,2026-01-05,Returned
12539,8892,2025-12-11,Returned
12540,8150,2026-01-26,Cancelled
12541,1780,2025-10-27,Returned
12542,738,2025-10-06,Returned
12543,103,2025-11-28,Cancelled
12544,1977,2026-01-17,Returned
12545,8211,2025-10-15,Completed
12546,6306,2025-10-27,Completed
12547,7333,2026-01-13,Returned
12548,6080,2026-04-12,Cancelled
12549,219,2026-01-03,Completed
12550,1898,2025-09-04,Completed
12551,4970,2025-08-24,Completed
12552,4784,2025-11-11,Completed
12553,6112,2026-03-26,Returned
12554,6441,2025-12-04,Completed
12555,7478,2025-05-19,Cancelled
12556,8554,2025-09-16,Cancelled
12557,5635,2025-09-01,Completed
12558,6931,2026-02-23,Cancelled
12559,5536,2025-10-10,Completed
12560,4659,2025-11-20,Completed
12561,1472,2025-04-26,Cancelled
12562,3084,2025-05-28,Cancelled
12563,7805,2025-08-26,Cancelled
12564,840,2025-08-16,Returned
12565,1180,2025-08-23,Returned
12566,4865,2025-10-18,Cancelled
12567,7776,2026-01-05,Returned
12568,6927,2025-10-20,Returned
12569,9895,2025-06-26,Completed
12570,6569,2026-02-27,Cancelled
12571,4953,2025-06-28,Cancelled
12572,4233,2025-07-09,Returned
12573,8302,2026-04-08,Completed
12574,9475,2026-02-02,Returned
12575,5155,2026-03-24,Cancelled
12576,7872,2025-04-27,Completed
12577,1732,2026-02-14,Completed
12578,3637,2025-04-14,Returned
12579,4240,2026-03-04,Cancelled
12580,1149,2025-06-11,Returned
12581,2994,2025-10-31,Returned
12582,5978,2025-10-15,Cancelled
12583,2114,2025-07-15,Returned
12584,3456,2026-03-30,Returned
12585,1360,2026-04-13,Completed
12586,663,2025-04-22,Cancelled
12587,6204,2025-05-29,Completed
12588,6079,2025-10-12,Returned
12589,93,2025-12-27,Completed
12590,7296,2025-05-18,Cancelled
12591,9746,2025-04-21,Returned
12592,6300,2025-11-03,Completed
12593,5376,2026-02-12,Returned
12594,9604,2026-02-03,Cancelled
12595,8331,2025-05-07,Completed
12596,2821,2025-07-06,Returned
12597,8864,2025-11-21,Completed
12598,2284,2025-04-14,Cancelled
12599,6976,2025-08-07,Returned
12600,6939,2025-07-28,Returned
12601,1294,2026-03-28,Completed
12602,6493,2025-07-15,Returned
12603,699,2025-05-26,Returned
12604,2136,2025-12-16,Returned
12605,2489,2025-09-03,Cancelled
12606,2605,2025-10-22,Returned
12607,4297,2025-06-24,Completed
12608,9794,2025-11-19,Returned
12609,9668,2025-10-22,Completed
12610,7440,2026-04-05,Cancelled
12611,2935,2025-08-17,Completed
12612,2703,2025-08-21,Returned
12613,536,2025-10-01,Completed
12614,9995,2026-01-30,Cancelled
12615,5063,2025-10-31,Completed
12616,5699,2025-07-20,Cancelled
12617,1087,2025-09-09,Returned
12618,3037,2026-01-08,Completed
12619,5333,2025-06-06,Cancelled
12620,5892,2026-03-24,Returned
12621,7301,2026-02-10,Cancelled
12622,4000,2025-05-21,Cancelled
12623,9996,2025-08-26,Completed
12624,2052,2025-11-08,Returned
12625,43,2026-03-24,Returned
12626,7247,2025-06-06,Completed
12627,2862,2025-08-16,Returned
12628,9829,2025-06-14,Cancelled
12629,6627,2025-05-07,Cancelled
12630,1649,2026-03-16,Cancelled
12631,576,2025-08-15,Completed
12632,6267,2026-03-15,Completed
12633,5063,2025-11-25,Cancelled
12634,1397,2025-07-27,Completed
12635,696,2025-04-27,Returned
12636,9790,2026-01-03,Completed
12637,2503,2026-01-01,Completed
12638,2078,2025-04-26,Cancelled
12639,7768,2025-09-09,Returned
12640,128,2025-04-15,Completed
12641,9326,2025-08-19,Returned
12642,7566,2025-11-15,Returned
12643,7217,2025-08-17,Completed
12644,6894,2025-09-05,Cancelled
12645,1197,2025-12-16,Returned
12646,2165,2025-10-27,Completed
12647,1248,2025-04-28,Cancelled
12648,1863,2025-07-03,Returned
12649,4971,2026-01-20,Completed
12650,9074,2026-01-03,Returned
12651,7203,2026-04-09,Completed
12652,3978,2026-01-09,Completed
12653,6192,2025-08-30,Completed
12654,7861,2026-01-27,Completed
12655,4204,2025-09-16,Cancelled
12656,1697,2025-11-30,Returned
12657,2853,2026-01-08,Completed
12658,9221,2025-05-12,Returned
12659,179,2026-01-12,Returned
12660,347,2025-07-23,Cancelled
12661,3122,2025-08-25,Completed
12662,8760,2025-08-31,Returned
12663,8476,2026-04-12,Cancelled
12664,5882,2025-10-21,Returned
12665,9867,2025-12-01,Cancelled
12666,4776,2025-05-12,Completed
12667,9874,2026-04-02,Returned
12668,926,2025-04-18,Returned
12669,6715,2026-04-03,Cancelled
12670,3545,2025-08-17,Returned
12671,4358,2025-05-07,Returned
12672,1416,2026-01-25,Cancelled
12673,6704,2025-12-14,Cancelled
12674,3105,2025-12-27,Returned
12675,7703,2025-06-25,Cancelled
12676,6157,2025-12-16,Completed
12677,4851,2026-04-03,Cancelled
12678,5683,2026-01-09,Completed
12679,6702,2026-02-21,Cancelled
12680,2067,2025-09-09,Completed
12681,111,2025-07-20,Returned
12682,9553,2026-01-05,Cancelled
12683,475,2025-10-29,Cancelled
12684,3528,2025-05-23,Cancelled
12685,3811,2025-05-23,Returned
12686,7832,2025-10-26,Completed
12687,2560,2025-05-20,Completed
12688,786,2025-12-11,Cancelled
12689,911,2025-04-15,Returned
12690,9391,2025-07-23,Returned
12691,7309,2025-10-09,Returned
12692,8256,2026-04-06,Returned
12693,7725,2025-10-30,Returned
12694,908,2025-08-23,Cancelled
12695,7755,2025-12-10,Completed
12696,2597,2025-07-06,Completed
12697,2543,2025-04-13,Completed
12698,2810,2026-01-27,Returned
12699,4570,2026-03-02,Cancelled
12700,2944,2025-09-20,Completed
12701,7721,2025-08-23,Completed
12702,5566,2025-11-11,Cancelled
12703,9352,2026-03-07,Returned
12704,8572,2025-04-15,Completed
12705,6465,2026-02-01,Completed
12706,4412,2026-03-06,Completed
12707,7429,2025-08-15,Cancelled
12708,1082,2025-06-13,Cancelled
12709,3700,2025-08-03,Returned
12710,322,2026-03-26,Cancelled
12711,9025,2025-07-02,Completed
12712,1664,2025-08-13,Completed
12713,7063,2025-06-08,Returned
12714,1652,2026-02-12,Returned
12715,930,2025-04-13,Completed
12716,5054,2026-03-07,Completed
12717,1759,2025-09-12,Completed
12718,5530,2026-03-26,Cancelled
12719,1444,2025-11-14,Cancelled
12720,3574,2025-04-16,Returned
12721,6701,2025-08-19,Returned
12722,5706,2025-12-12,Returned
12723,137,2026-01-15,Returned
12724,6872,2025-12-13,Returned
12725,9391,2026-02-13,Cancelled
12726,877,2025-05-14,Cancelled
12727,5050,2025-11-20,Cancelled
12728,8011,2025-05-17,Returned
12729,9786,2025-05-23,Returned
12730,5998,2026-03-07,Cancelled
12731,9574,2025-07-16,Returned
12732,3037,2025-06-01,Returned
12733,5353,2025-06-12,Returned
12734,5417,2025-08-04,Cancelled
12735,3010,2025-06-11,Returned
12736,4779,2026-02-21,Returned
12737,8690,2025-07-27,Completed
12738,9890,2025-12-03,Returned
12739,6077,2025-12-19,Cancelled
12740,219,2025-09-02,Returned
12741,9237,2025-09-23,Returned
12742,6425,2025-04-13,Cancelled
12743,6643,2026-03-31,Cancelled
12744,4758,2026-02-17,Completed
12745,2525,2025-09-15,Returned
12746,459,2025-11-03,Returned
12747,9946,2025-06-07,Returned
12748,5267,2025-04-26,Completed
12749,8273,2026-04-01,Cancelled
12750,4982,2025-06-16,Returned
12751,4234,2026-03-25,Cancelled
12752,7993,2025-08-21,Cancelled
12753,7125,2025-11-13,Cancelled
12754,1423,2025-10-09,Cancelled
12755,1606,2026-01-23,Returned
12756,9652,2025-10-11,Returned
12757,3263,2025-12-19,Returned
12758,177,2026-02-25,Returned
12759,9444,2025-07-29,Completed
12760,5511,2025-08-27,Completed
12761,4188,2026-03-01,Cancelled
12762,7294,2026-03-13,Cancelled
12763,6555,2026-02-12,Completed
12764,4066,2025-05-30,Returned
12765,4347,2025-09-26,Returned
12766,742,2026-02-09,Returned
12767,6959,2025-11-27,Cancelled
12768,3033,2026-01-07,Returned
12769,751,2026-01-27,Completed
12770,2710,2026-04-11,Returned
12771,3871,2026-03-24,Returned
12772,6248,2025-11-25,Cancelled
12773,9790,2025-10-05,Completed
12774,6264,2025-07-27,Cancelled
12775,1015,2025-10-21,Returned
12776,2981,2025-05-07,Completed
12777,9336,2025-09-05,Returned
12778,9877,2025-11-02,Returned
12779,3687,2025-08-18,Returned
12780,5960,2025-07-13,Returned
12781,1019,2025-11-01,Cancelled
12782,9854,2025-07-04,Completed
12783,6034,2025-05-23,Returned
12784,8225,2025-04-24,Returned
12785,9704,2025-11-13,Cancelled
12786,6543,2026-01-14,Returned
12787,7571,2025-10-30,Cancelled
12788,2890,2025-06-23,Cancelled
12789,7479,2025-06-19,Returned
12790,2485,2025-08-17,Completed
12791,9660,2026-03-20,Completed
12792,9429,2025-04-25,Cancelled
12793,3419,2025-05-02,Completed
12794,9990,2025-05-06,Completed
12795,7064,2026-03-21,Completed
12796,7595,2026-01-18,Completed
12797,7949,2025-12-14,Cancelled
12798,5223,2026-02-08,Returned
12799,9014,2025-10-30,Cancelled
12800,3429,2025-10-14,Returned
12801,8183,2025-09-12,Completed
12802,3591,2025-05-19,Cancelled
12803,8752,2026-02-13,Cancelled
12804,7739,2025-06-16,Returned
12805,3983,2026-03-15,Returned
12806,72,2025-09-03,Cancelled
12807,7062,2026-02-09,Completed
12808,3679,2025-12-12,Cancelled
12809,4648,2025-12-04,Returned
12810,7673,2025-06-17,Completed
12811,1988,2025-07-23,Cancelled
12812,8218,2025-08-31,Returned
12813,1657,2025-09-14,Cancelled
12814,6580,2025-11-15,Completed
12815,2319,2025-10-24,Returned
12816,1728,2026-04-11,Completed
12817,1065,2026-02-18,Cancelled
12818,7802,2025-09-10,Completed
12819,7817,2026-01-02,Completed
12820,2818,2025-05-21,Cancelled
12821,6708,2025-08-02,Cancelled
12822,8999,2025-08-26,Completed
12823,3406,2025-10-28,Returned
12824,7672,2025-06-14,Returned
12825,304,2026-03-07,Completed
12826,5862,2026-03-04,Returned
12827,163,2025-09-09,Returned
12828,2095,2025-05-01,Cancelled
12829,2265,2026-01-26,Completed
12830,7866,2025-04-19,Cancelled
12831,5791,2026-02-14,Completed
12832,4600,2025-12-05,Cancelled
12833,8045,2026-01-28,Returned
12834,236,2026-01-31,Cancelled
12835,2806,2025-08-23,Completed
12836,9797,2026-01-14,Returned
12837,3432,2025-09-15,Completed
12838,8702,2025-11-16,Returned
12839,1123,2025-04-22,Cancelled
12840,377,2025-10-23,Completed
12841,4478,2025-08-29,Completed
12842,9900,2025-07-08,Cancelled
12843,3203,2025-11-29,Completed
12844,7361,2025-07-30,Completed
12845,9507,2025-06-23,Completed
12846,4541,2025-06-28,Completed
12847,7262,2025-06-17,Returned
12848,8649,2025-10-01,Returned
12849,8570,2026-04-04,Cancelled
12850,3952,2025-09-22,Cancelled
12851,4805,2025-11-19,Cancelled
12852,2556,2025-10-07,Cancelled
12853,9361,2026-01-05,Cancelled
12854,5302,2025-06-25,Completed
12855,3663,2026-02-22,Cancelled
12856,7088,2025-07-26,Returned
12857,7117,2026-03-22,Cancelled
12858,6492,2025-10-25,Completed
12859,995,2025-06-29,Returned
12860,2961,2025-06-17,Returned
12861,8314,2025-10-26,Cancelled
12862,9703,2026-02-20,Completed
12863,434,2025-07-27,Returned
12864,7123,2026-02-23,Completed
12865,616,2026-04-01,Completed
12866,4826,2025-10-31,Returned
12867,8315,2025-12-01,Completed
12868,4978,2025-11-14,Cancelled
12869,6945,2025-06-21,Completed
12870,8613,2025-07-04,Completed
12871,3748,2025-10-22,Returned
12872,5382,2025-12-28,Completed
12873,9598,2025-06-05,Cancelled
12874,4631,2026-01-08,Cancelled
12875,8142,2025-06-29,Completed
12876,4581,2025-09-19,Cancelled
12877,2174,2025-05-14,Completed
12878,1976,2025-07-25,Cancelled
12879,3422,2025-10-08,Returned
12880,9279,2025-08-31,Returned
12881,27,2025-10-01,Completed
12882,5878,2025-08-02,Completed
12883,9506,2025-07-14,Returned
12884,123,2026-03-05,Cancelled
12885,8876,2025-12-30,Completed
12886,3242,2025-08-05,Cancelled
12887,7905,2026-02-07,Cancelled
12888,1486,2026-01-15,Cancelled
12889,9718,2025-05-14,Completed
12890,4497,2025-10-19,Returned
12891,8827,2025-09-28,Completed
12892,7211,2025-10-16,Completed
12893,3009,2026-04-07,Cancelled
12894,1706,2025-06-17,Returned
12895,8852,2025-12-16,Cancelled
12896,350,2025-08-21,Cancelled
12897,5098,2025-04-28,Cancelled
12898,4488,2026-03-04,Cancelled
12899,8735,2026-02-12,Returned
12900,9190,2025-04-23,Completed
12901,6582,2025-11-09,Completed
12902,4920,2025-12-02,Cancelled
12903,4599,2025-08-12,Cancelled
12904,2043,2025-07-08,Completed
12905,3356,2025-10-16,Completed
12906,9027,2025-10-23,Returned
12907,3477,2025-12-16,Returned
12908,7284,2025-04-25,Cancelled
12909,355,2025-05-05,Cancelled
12910,9465,2026-03-25,Cancelled
12911,6729,2025-07-23,Cancelled
12912,7241,2025-07-18,Completed
12913,3748,2025-12-19,Completed
12914,630,2025-09-22,Completed
12915,3972,2026-03-07,Completed
12916,7501,2026-01-19,Cancelled
12917,7506,2025-06-06,Returned
12918,1728,2025-11-28,Completed
12919,7091,2026-03-02,Completed
12920,5194,2025-04-23,Cancelled
12921,2934,2025-11-04,Completed
12922,7517,2025-12-03,Returned
12923,1539,2025-05-24,Returned
12924,8038,2025-09-03,Completed
12925,4790,2026-02-06,Completed
12926,976,2025-11-12,Completed
12927,1523,2025-12-16,Returned
12928,2771,2025-12-15,Cancelled
12929,8170,2025-05-28,Cancelled
12930,737,2025-11-25,Cancelled
12931,1270,2026-03-02,Returned
12932,6186,2026-01-17,Cancelled
12933,7677,2025-04-14,Returned
12934,1844,2026-03-01,Cancelled
12935,3844,2025-08-04,Completed
12936,6408,2025-12-04,Returned
12937,919,2025-10-23,Returned
12938,9019,2025-08-10,Returned
12939,8994,2026-02-09,Returned
12940,7809,2026-01-11,Completed
12941,9303,2025-08-27,Cancelled
12942,1333,2026-02-26,Completed
12943,8317,2025-11-04,Returned
12944,1369,2026-01-24,Returned
12945,9339,2025-11-24,Cancelled
12946,6713,2025-09-08,Completed
12947,1015,2025-08-07,Cancelled
12948,3441,2025-07-08,Cancelled
12949,1185,2025-07-02,Returned
12950,6592,2025-09-26,Returned
12951,1404,2025-10-19,Completed
12952,9084,2026-01-25,Completed
12953,8388,2025-11-27,Returned
12954,844,2025-05-27,Completed
12955,602,2025-06-20,Cancelled
12956,3838,2025-04-18,Returned
12957,3186,2026-01-06,Completed
12958,3378,2025-11-25,Cancelled
12959,3881,2026-04-09,Returned
12960,8011,2025-09-29,Returned
12961,9219,2025-08-20,Completed
12962,3409,2025-09-09,Completed
12963,2551,2026-02-17,Completed
12964,292,2026-03-21,Cancelled
12965,8819,2025-08-19,Completed
12966,1626,2025-11-28,Cancelled
12967,2994,2025-10-04,Completed
12968,84,2025-12-25,Returned
12969,9524,2025-12-23,Completed
12970,6318,2025-07-24,Completed
12971,5387,2026-04-03,Completed
12972,1814,2026-03-12,Returned
12973,6221,2025-11-28,Cancelled
12974,9037,2026-02-26,Completed
12975,5706,2025-11-05,Cancelled
12976,3947,2025-12-19,Cancelled
12977,5448,2025-05-25,Completed
12978,531,2026-03-25,Returned
12979,4839,2025-12-26,Completed
12980,6173,2026-02-20,Completed
12981,5908,2026-01-29,Returned
12982,5521,2026-03-16,Cancelled
12983,9402,2025-05-08,Returned
12984,2482,2025-10-26,Completed
12985,8359,2025-12-11,Cancelled
12986,9227,2025-11-13,Returned
12987,8282,2025-06-15,Cancelled
12988,6686,2025-06-30,Cancelled
12989,5638,2025-12-03,Cancelled
12990,2732,2025-12-20,Completed
12991,4197,2026-03-25,Completed
12992,9313,2025-04-23,Completed
12993,3656,2025-05-17,Returned
12994,1014,2025-10-04,Completed
12995,4529,2025-09-09,Completed
12996,2447,2025-11-27,Returned
12997,9013,2025-08-16,Cancelled
12998,1318,2026-02-11,Completed
12999,1357,2026-01-15,Returned
13000,2590,2025-09-24,Cancelled
13001,3808,2025-05-18,Completed
13002,9224,2026-02-01,Completed
13003,1645,2025-04-18,Cancelled
13004,5083,2026-04-05,Completed
13005,4045,2025-07-13,Cancelled
13006,5745,2025-11-27,Cancelled
13007,3501,2026-01-06,Returned
13008,9292,2025-10-14,Cancelled
13009,2566,2025-04-18,Cancelled
13010,8023,2025-07-12,Cancelled
13011,7340,2025-11-07,Cancelled
13012,9555,2026-01-24,Cancelled
13013,6928,2026-03-26,Cancelled
13014,6725,2025-06-23,Cancelled
13015,8972,2025-12-07,Cancelled
13016,5099,2026-02-10,Returned
13017,9740,2025-08-25,Completed
13018,5050,2025-05-08,Returned
13019,1881,2025-10-06,Returned
13020,873,2025-09-08,Completed
13021,3861,2025-06-29,Cancelled
13022,9081,2026-03-03,Completed
13023,7136,2026-01-05,Returned
13024,9774,2025-10-20,Returned
13025,7202,2025-10-14,Cancelled
13026,277,2025-11-13,Completed
13027,7420,2025-09-14,Completed
13028,9017,2025-10-06,Completed
13029,1226,2025-08-20,Returned
13030,9625,2025-10-12,Completed
13031,7762,2026-03-14,Cancelled
13032,7296,2025-10-02,Returned
13033,5471,2025-10-01,Returned
13034,4757,2025-05-16,Cancelled
13035,2566,2026-03-07,Returned
13036,3474,2025-04-23,Cancelled
13037,108,2025-04-21,Cancelled
13038,1036,2025-11-02,Cancelled
13039,6413,2026-02-15,Returned
13040,2152,2026-02-19,Returned
13041,8041,2026-03-11,Completed
13042,7868,2025-05-31,Returned
13043,7271,2026-04-04,Completed
13044,9925,2025-10-22,Cancelled
13045,1268,2025-09-06,Cancelled
13046,2813,2025-11-07,Cancelled
13047,7445,2025-09-22,Cancelled
13048,1397,2025-09-25,Completed
13049,4212,2025-07-08,Returned
13050,260,2025-05-01,Cancelled
13051,3601,2025-11-25,Returned
13052,87,2026-01-16,Completed
13053,617,2026-02-06,Completed
13054,2750,2025-07-08,Cancelled
13055,1388,2025-05-28,Returned
13056,1421,2025-04-19,Returned
13057,167,2025-11-30,Completed
13058,3882,2026-03-09,Returned
13059,789,2025-12-31,Returned
13060,8682,2025-12-11,Returned
13061,7565,2025-07-29,Returned
13062,3866,2025-10-18,Cancelled
13063,7265,2026-02-20,Returned
13064,5346,2025-09-24,Returned
13065,8911,2025-06-08,Completed
13066,9697,2025-10-28,Completed
13067,8040,2026-01-21,Returned
13068,2470,2026-04-03,Cancelled
13069,3571,2025-11-27,Cancelled
13070,320,2025-07-17,Cancelled
13071,1142,2026-02-14,Returned
13072,9995,2025-08-05,Cancelled
13073,3468,2025-11-20,Cancelled
13074,3360,2025-11-21,Cancelled
13075,6773,2025-08-06,Cancelled
13076,4911,2026-02-10,Returned
13077,2971,2025-09-18,Returned
13078,137,2025-07-09,Completed
13079,8285,2025-12-28,Returned
13080,9727,2025-06-26,Cancelled
13081,5261,2026-01-17,Completed
13082,2587,2025-08-09,Cancelled
13083,9542,2026-02-02,Cancelled
13084,5556,2025-10-22,Completed
13085,4616,2026-01-21,Cancelled
13086,4530,2025-07-25,Cancelled
13087,6195,2025-12-07,Returned
13088,437,2025-11-15,Cancelled
13089,6072,2025-06-01,Returned
13090,6071,2025-07-23,Cancelled
13091,761,2025-08-27,Completed
13092,384,2025-10-31,Completed
13093,4071,2025-11-29,Cancelled
13094,345,2026-01-06,Returned
13095,2760,2025-11-26,Returned
13096,4814,2025-09-03,Completed
13097,4291,2025-07-09,Returned
13098,7367,2025-12-08,Completed
13099,7887,2025-10-09,Cancelled
13100,1108,2026-02-28,Completed
13101,8375,2025-10-30,Returned
13102,6015,2025-09-14,Cancelled
13103,8051,2026-03-02,Returned
13104,9460,2025-05-31,Returned
13105,1814,2025-04-15,Completed
13106,1137,2025-06-23,Cancelled
13107,7619,2025-06-14,Returned
13108,680,2025-08-29,Returned
13109,8933,2025-05-20,Cancelled
13110,1868,2025-08-27,Cancelled
13111,9815,2025-06-05,Completed
13112,5273,2025-11-15,Cancelled
13113,7611,2025-09-10,Completed
13114,7262,2025-05-14,Completed
13115,9001,2026-03-13,Returned
13116,9802,2025-11-10,Returned
13117,8240,2025-12-09,Cancelled
13118,4201,2025-10-29,Completed
13119,840,2025-07-30,Returned
13120,4087,2026-02-20,Completed
13121,6432,2025-10-19,Returned
13122,650,2025-12-20,Completed
13123,93,2025-04-27,Cancelled
13124,7406,2025-05-24,Returned
13125,549,2026-01-11,Cancelled
13126,5062,2026-02-01,Returned
13127,9831,2026-03-08,Completed
13128,2443,2025-06-20,Returned
13129,6650,2025-10-14,Cancelled
13130,2191,2025-12-14,Returned
13131,3584,2025-04-29,Returned
13132,6468,2025-12-29,Returned
13133,1136,2026-03-19,Cancelled
13134,7521,2025-11-26,Completed
13135,1220,2025-07-28,Completed
13136,1151,2025-12-23,Completed
13137,3600,2025-10-29,Returned
13138,670,2025-04-16,Completed
13139,9555,2026-01-07,Returned
13140,7105,2025-10-24,Completed
13141,4115,2025-04-18,Cancelled
13142,1237,2026-01-28,Returned
13143,4221,2026-04-02,Returned
13144,420,2025-07-07,Returned
13145,2095,2025-09-17,Returned
13146,3529,2025-07-24,Cancelled
13147,365,2026-02-19,Completed
13148,4368,2026-03-07,Completed
13149,1223,2025-05-28,Returned
13150,9660,2025-09-09,Completed
13151,2434,2025-05-20,Cancelled
13152,4861,2026-01-15,Returned
13153,8158,2025-05-13,Completed
13154,1389,2025-12-31,Completed
13155,1283,2025-07-17,Completed
13156,1097,2025-10-02,Completed
13157,5262,2025-10-02,Cancelled
13158,3599,2025-09-06,Completed
13159,9919,2025-09-08,Completed
13160,4971,2025-06-13,Returned
13161,7061,2025-11-20,Completed
13162,4245,2025-07-29,Completed
13163,6723,2026-03-14,Returned
13164,4008,2025-05-31,Completed
13165,6933,2026-01-07,Cancelled
13166,909,2026-02-11,Completed
13167,8910,2025-04-29,Cancelled
13168,3589,2025-05-26,Returned
13169,5322,2025-09-17,Completed
13170,6554,2025-09-11,Completed
13171,8672,2026-01-09,Returned
13172,706,2025-12-31,Returned
13173,96,2025-09-06,Completed
13174,4049,2025-11-18,Cancelled
13175,1637,2026-02-12,Completed
13176,9447,2026-04-09,Cancelled
13177,6324,2025-08-17,Cancelled
13178,7046,2025-05-06,Cancelled
13179,6349,2025-04-27,Returned
13180,1208,2026-01-10,Returned
13181,7897,2025-11-16,Completed
13182,4203,2026-03-13,Completed
13183,5111,2025-10-29,Returned
13184,2125,2025-10-26,Cancelled
13185,7901,2025-10-03,Returned
13186,7671,2025-08-09,Returned
13187,2993,2025-05-12,Returned
13188,9892,2025-08-27,Returned
13189,5526,2025-12-25,Returned
13190,6389,2025-12-31,Returned
13191,9559,2025-09-20,Completed
13192,3208,2025-09-16,Completed
13193,4479,2025-06-11,Returned
13194,5056,2025-11-03,Cancelled
13195,6643,2026-01-17,Completed
13196,6877,2025-11-21,Returned
13197,5333,2026-04-09,Completed
13198,4044,2025-04-27,Returned
13199,8196,2025-10-10,Cancelled
13200,9895,2025-11-03,Cancelled
13201,6780,2025-12-21,Returned
13202,7310,2026-03-15,Cancelled
13203,4830,2026-03-30,Cancelled
13204,1420,2025-05-05,Returned
13205,302,2025-06-27,Cancelled
13206,8248,2025-11-18,Completed
13207,9478,2026-03-07,Cancelled
13208,5570,2026-03-27,Returned
13209,1243,2025-12-14,Completed
13210,9652,2025-09-27,Completed
13211,798,2026-03-08,Completed
13212,302,2025-11-23,Completed
13213,990,2025-06-19,Returned
13214,1677,2025-10-11,Cancelled
13215,1742,2026-02-01,Cancelled
13216,7616,2025-08-01,Returned
13217,5291,2025-07-05,Completed
13218,6177,2025-10-25,Cancelled
13219,4812,2026-04-10,Cancelled
13220,807,2026-04-03,Completed
13221,2871,2025-11-22,Returned
13222,1266,2025-10-27,Completed
13223,2052,2025-06-20,Returned
13224,7481,2025-12-17,Returned
13225,9000,2025-09-07,Returned
13226,1095,2025-10-21,Completed
13227,3987,2025-11-30,Completed
13228,8339,2025-10-08,Returned
13229,3837,2025-12-29,Returned
13230,338,2026-01-14,Returned
13231,6556,2025-11-19,Cancelled
13232,2340,2025-07-04,Returned
13233,9619,2025-06-29,Completed
13234,4756,2025-07-15,Returned
13235,8362,2025-09-22,Completed
13236,8675,2026-03-01,Cancelled
13237,2805,2025-08-15,Cancelled
13238,2121,2026-04-11,Returned
13239,8542,2025-04-24,Returned
13240,6387,2025-04-22,Cancelled
13241,5329,2025-10-23,Cancelled
13242,5342,2026-02-01,Returned
13243,9469,2026-03-22,Cancelled
13244,8829,2025-04-26,Returned
13245,7583,2026-02-26,Completed
13246,1815,2026-01-12,Returned
13247,4040,2026-02-01,Cancelled
13248,1001,2025-05-24,Cancelled
13249,1476,2025-05-06,Completed
13250,4316,2025-05-04,Returned
13251,9503,2025-08-18,Completed
13252,5018,2025-12-26,Returned
13253,8868,2026-03-04,Returned
13254,9083,2025-04-19,Returned
13255,4318,2025-05-02,Returned
13256,1439,2025-10-10,Returned
13257,3907,2025-05-08,Cancelled
13258,3872,2025-08-08,Completed
13259,3684,2026-03-07,Completed
13260,9520,2025-05-10,Returned
13261,2570,2025-10-10,Cancelled
13262,1498,2025-12-28,Returned
13263,6107,2025-08-29,Completed
13264,1,2025-12-06,Returned
13265,7072,2025-06-26,Cancelled
13266,8121,2025-05-17,Returned
13267,3525,2026-03-29,Completed
13268,7547,2025-11-28,Cancelled
